script,timestamp,digest,r,cuarto,capture_year,original_url
a2gamestatpbp.asp,20020114121057,V7ZXJYPWUKV7SXGRNJZMBOCALPT7EAY6,BS21190,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21190&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020114122706,5E4XQH54QHLO2HJZCQFNM6FBVTCTAICA,BS21200,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020115155901,VEG7UUKTZLSKS32XWWEIZIP3IYMQZ7IJ,BS21194,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020115155942,YRMXHFFCVP4JBKIAZBYRI3WM6N6VWGSB,BS21194,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020115160736,SJDIKDIGQ37XRQC2GZMJMOZ7I3B747ZX,BS21197,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21197&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020115161314,6ENYU6FNLAWF2DTH54E5WH37NEEE7S45,BS21197,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21197&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020115161531,K7VKIUOLSVN55KEVYMRCIQ4S2AZ74UUO,BS21200,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020115161825,VZ65GN3UG5Y4VVHAK4ENCGOUYUWCU5YA,BS21194,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020115161951,ZKX3NVSZ7DVBYJJSUUOX33RWEICUMVK4,BS21205,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21205&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020115162041,2FYUFUQTDC3LSW5YL6VUW6WRNGPZHUL3,BS21194,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020115162407,ABEXGLUWVRV7G7J4BVHIKQGLAPFJT2SF,BS21200,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20020115162704,MVGKAW3ZP3Z55VDHLHRU4ZRIUBWVAEQH,BS21194,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020115163150,NGENE2MK6FKLTTKWSCIQHCBNHLBFFRUP,BS21194,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020115163700,IQKEMLQWL4AG3AHXSMIENJJ32A4QYW6H,BS21194,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020115164032,UAG37WHSGEXKHAWKB6SUQYXCBOPLW2AX,BS21205,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21205&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020115164623,XJG5MMDHETOFKCAK2HP72KCBURPUTG5X,BS21205,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21205&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020117034212,3A7HT3VCZ36WWD732PQIMNXQPTBBDFX4,BS21148,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=6&lang=ES&serie=4
a2gamestatpbp.asp,20020117034850,MMPIKIGEBJIY2LQEDTF43MY7FU4CBEKL,BS21157,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21157&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020117034923,OGQRBEVDKU3QUGWCPK4HCQ5SB5DRUNDL,BS21157,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21157&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020117040132,5SCHYGZHV6IZZXZOJ3UJVPFMJC7CMCMK,BS21157,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21157&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020117040302,CYPUXKMBGOJXPIWOBG2E26XTVVYCMWC6,BS21173,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21173&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020117040311,ABGCVLZ4F65GD3E5WTB7N6G54E5WXQQN,BS21173,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21173&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020117040803,R4KKDBBTYXWIA45EOLTY5ANVDIPRBJUI,BS21173,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21173&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020117040807,CUXGHTFQNUVV5RJ3APYBBO3PWHVJZQ4X,BS21186,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21186&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020117041247,CIAXSJJVPVUGWQBY5UXFTLPZOL7KHP5X,BS21186,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21186&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020117041544,W44UXSYRBQ7ZUKS6R7UEWSURBXAECFPV,BS21186,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21186&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020117041804,5DMTYWWQ3PQ5UTORIEJSCHKLPMMCPV5X,BS21148,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020117041941,YQCJECVGQNK4IXV3WRVP4OVFJA65HZS7,BS21148,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020117042603,JKFZIKCUV5FRDMFLIARN5CVDMTRVGJMU,BS21148,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020117050655,RCS257M5R2QLGVDCOJCKA3DW7REXYOBC,BS21128,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21128&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020117051243,C7JJBGFEDFLZCY6VBDFKKX6DJUN6VZEC,BS21128,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21128&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020117054714,GKEMD5Y7RY7DRZNLMSIKUNJQ3DNAXAII,BS21128,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21128&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020118072000,4HX7VLQY6A6ONZ2URE7A4Z43BV53BC6Y,BS21205,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21205&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020118072121,RRUFTM6IIWZL456ZF7SYNKMEIDY7DP7M,BS21205,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21205&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020118072211,33DTAVEGXDB4LHMEQJWWRLAF7FBGZIC5,BS21137,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020118072519,NEIRQMR3CPD77KT4BHLBZBYUY62EGPWP,BS21137,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020118072724,K3MP32EAUG6KFSGHP25O2J6JMAL5MKPI,BS21137,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020118073200,DRTF5OA6ZMXR2RNOADLC7CGR45EQYR6I,BS21137,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020118073630,TZIUOCWZNMFDCDR743CSAL4EVCXVZIHS,BS21137,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=6&lang=ES&serie=4
a2gamestatpbp.asp,20020118073731,AAYGBIQ5XW6BAJLVRFQ5M5TBKFLA7EMQ,BS21151,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020118074219,7XKBQ4VVFMRANW6D2UDZFXVNO422QX7C,BS21151,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020118074452,LYI767VAPQNGHV2KL24TXZEG4747E6CF,BS21151,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020118074923,RPSWNQBTA36YGH45WBNESR442HZ73ZMC,BS21151,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020421091139,U3SC6EWYDJBXIGMTZ7FD3V3UBIAOC7SU,BS21095,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21095&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020421091546,AANWA7HJE4POF25ZSHEDWCHSQFWG3F4M,BS21190,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21190&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020421092158,LVF6S2LADHSPDDH27HKLOX2N27ACEZUL,BS21194,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020423094800,IPMKOZ3FE7DW4MJ62GODYMFFYUS2D3ZV,BS21139,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21139&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020426204610,VJXPAP6M6MEIEC6YAW4AHNXXQGTWGWXP,BS21225,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21225&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020429160726,F3HENBZFO6RTZVSINWBR2UO5PPR2KMOG,BS21052,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21052&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020429160824,WMEM7DV6BGDOXFWNGCMNO4DW7RO2E3Y5,BS21137,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21137&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020429161203,324JEGPPTSLX6C22VEBMRBF7UTCUH5RS,BS21048,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21048&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020429161758,565TVX63RE5UOUEPXYQKNPE77SM3HA5P,BS21034,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21034&cuarto=1&lang=ES&serie=4
a2gamestatpbp.asp,20020429161831,HNJXU6FOMDWUDD7YIG7ROX4XQBZJZ7OQ,BS21023,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?cuarto=1&lang=ES&r=BS21023&serie=4
a2gamestatpbp.asp,20020430221456,QG74LWZW5VDLGTPL5ESJ4WH3DO6APW4B,BS21151,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020430221536,5R2OXWNOFVMVZIJJ6BXUKFR4R65SKMUV,BS21151,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21151&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020430222809,W7JRPCXJU543HDUDE7AR2P5AKZCPM2XP,BS21095,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21095&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020501185520,SVMLEWHEDKPHIKDOAWNL242FAPTEOTA2,BS21190,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21190&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020501190124,WG2VYX32D23G7B7UO2QGE453FCV23ZCM,BS21190,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21190&cuarto=6&lang=ES&serie=4
a2gamestatpbp.asp,20020501190642,O52G62DXR2UAS4S7VXUUKUMUORSCSO4X,BS21072,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21072&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020501190856,DPLNQZCVQGZSXJB4IDQK34BKMB6ARA2D,BS21194,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21194&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020501211307,F3KIXB7CJV4JTVASMFTRFGQ7FPJTZUWF,BS21018,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21018&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020501212720,Y4VPWOZL6QNLEMHELIY67TTBXRCIUCY6,BS21031,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21031&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020502211315,S7C44NRGQCS4ATPD6VULWXRWBUW54LT7,BS21139,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21139&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020502212029,IV7RBSE6AU5WCGH23BV3ZWFIDNKSUINT,BS21148,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020502212221,JCQA3PCP6RUV45IJ5ZYI6XH3DP6O46TE,BS21148,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21148&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020502212332,2NOMGL6DU7LHF43TUNFSGI3XUS5TOC3V,BS21057,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21057&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503204619,VLMCTDR7I2KPOK2EJDEVBWMFMQ2XFEMS,BS21042,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21042&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503204956,FTFMHD6CCYAGQPZAGCBICT7OROHQE5GO,BS21196,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21196&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503205437,7QL3UZ54NHUU4EZDRSXF5CINHUJPNWQ7,BS21141,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21141&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503205448,TL6EAD4KN5AXXVPWS2VW4CE7PBNEUA6I,BS21211,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21211&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503205649,CVKOGE3VKH65HTDPPJ3NK6T3US5IQGNE,BS21146,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21146&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503210338,O4EX5YHY4NITIFSM4H56HNG5XLU37YZM,BS21168,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21168&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020503210552,TRKU52VWIQ7VLULPKUBXM3TXYGELHAKK,BS21229,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21229&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020504163307,IST3SGY2CDV7BHGDJM2NU5HQD6SYR5CK,BS21308,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21308&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020505141002,MVIKR5KYNRLTQBF5LHUEWIE4UG7AAOCY,BS21113,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21113&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020505141036,HFS2X4VHMYZ25RVI6WVOHP2XJXD5I2XN,BS21113,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21113&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020505141812,KK2YXMV25UW56HWC7XLP7RDVIVVZFVVI,BS21128,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21128&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020505141918,UKP6YLV73LEZITO7SKKJHQPVQR3FM5QG,BS21076,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21076&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020505142709,VWUV2UBLGJPQNWKB24FQLYFQ6RQJEVNN,BS21076,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21076&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020505142845,EGUM72VGFIINLBYFPQ7MAVUT4ZNG3LIF,BS21128,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21128&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020506050930,P6DSCVBAXZQLL5ZD5GD5365KL4WOG3RL,BS21200,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=6&lang=ES&serie=4
a2gamestatpbp.asp,20020506051438,C5DH4HADB54YTRSVSZP5SAUQYBNYTTQJ,BS21186,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21186&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020506051523,BXDGQITEGKVNTMHVSYENU7UNIXWX2A2R,BS21222,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21222&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020506051552,CJQWHFRK3VREVS3OPFYDILI3MKTFLTCL,BS21200,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020506051624,2BJM57VH7ITRDV6YJZ26X3AGHOXV7DZX,BS21200,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21200&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020506051647,L4NOBS5G5ZIDL4A7DIRK5I2UECDPSAV5,BS21210,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21210&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020507042318,5PI3NQMUIMOP7KZPJNVTQQ5H43KVGORU,BS21225,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21225&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020507052507,ZKN6MZHYZ7GFN37E6MCYDOQSUAAO5QJJ,BS21048,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21048&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020507052712,MEEALDD3CP6SCXR2HR4XCYTX6WGQDXIM,BS21034,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21034&cuarto=6&lang=ES&serie=4
a2gamestatpbp.asp,20020507052838,VJP2Q7BGSGX3OQP3CLMC6EUI3MS6XSRW,BS21005,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21005&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020507053002,2ISNAQGQYZV57NX4UDXOJ5572HB7BUYK,BS21043,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21043&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020507053535,6NOUUMSVJQQQAD5EWQJFN5DYT5I4NWPA,BS21028,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21028&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020507170722,FIL5BLZDLG7XT62GWRAWEOGNFYNSIABU,BS21083,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21083&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020507171517,Z4COUV3BNCCYK3XTNJUZCZS2FTTEJ4DB,BS21081,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21081&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020507172237,7ZGTJQ3HIZZU3ZXPEDM6NIKBQSI6NLKV,BS21023,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21023&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020507172449,KJS44LHOA45KRTPXIWF5UU5LX6H4NJDF,BS21011,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21011&cuarto=4&lang=ES&serie=4
a2gamestatpbp.asp,20020507172507,3BR62OOIFDEWAM3W6E2XSY47J44N2VLI,BS21023,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21023&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020507172848,UHVWWMWKJWU2P5KHJVH4D2TUX5QUZIQH,BS21023,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21023&cuarto=2&lang=ES&serie=4
a2gamestatpbp.asp,20020508052207,GPEKMWDAKW5DH7VVCWWJJJYZ5Q3FROPC,BS21109,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21109&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020508052236,5DGLNNGNLEL5FN3POYYUPSM6UG6ELIXO,BS21233,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21233&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020508052325,V73SF5EM7CQAFCUIDAB2APUSY6URXVEX,BS21052,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21052&cuarto=3&lang=ES&serie=4
a2gamestatpbp.asp,20020508052439,XXUWFSINM3AZSUVBH46AUAQJNJL2BP74,BS21052,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21052&cuarto=5&lang=ES&serie=4
a2gamestatpbp.asp,20020508063211,GNQPDRH7UQFBNSZHQC33LXVPRLRGJ3I3,BS21123,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21123&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020508063911,544W2TR3PHWJ2ZJZ5BEX4OXDSL4KAQOB,BS21131,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21131&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020508185327,XMTDCRFQ52RMEPPNLPRLJGGP6RNRV6NF,BS21138,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21138&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020508190300,JQZVTGRQYX7CU32RLBDM5PEMV3WUWUI4,BS21212,1,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21212&cuarto=1&lang=ES&serie=
a2gamestatpbp.asp,20020509052205,NHSN5OHB6PUUUT2H4LATAWDVWJTIVO43,BS21031,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21031&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020509052626,UOQNK727KBP3SDSSURWXA5RNT4NUTWUJ,BS21018,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21018&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020509052833,RAWNZCFYB5I24VN3UFY4D7XBENQV3SVG,BS21011,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21011&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20020509053118,3B5DGQQJBKL5UJBAWMCHS2TXAB4757PM,BS21031,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21031&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20020509053446,PHLIMWOSEPIWK2ZOCZPTSAI3SL4ZJW6E,BS21018,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21018&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020509053538,TAL5QRTXRKX3U52IGV4PHWXV6Z3Y3NNF,BS21011,2,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21011&cuarto=2&lang=ES&serie=
a2gamestatpbp.asp,20020509214126,CQRX4XJMCHEV4UM74YTODSAFVLQKYK32,BS21304,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21304&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020509214247,RFTKMABYQOOP2EAP74QYCFV36ATGVTR6,BS21312,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21312&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20020510080441,ITD4FAL7OURRSC6KCF7YU5VTHCCSXDR6,BS21138,3,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21138&cuarto=3&lang=ES&serie=
a2gamestatpbp.asp,20020511005333,RO5ZJUU52IA23JJCWIVVSHACRQPQ7EWP,BS21206,6,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21206&cuarto=6&lang=ES&serie=
a2gamestatpbp.asp,20020511005835,RMM6CIALVRURHBL5HDTEUUJ7QB2Q5MQW,BS21226,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21226&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020511010056,YVRLM36XIR3RI5YJWBK6732NO2CRCMOL,BS21206,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21206&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020511044327,KJUSIGNGSYUDW6SDQEB5Z2BVPHJWLHAV,BS21198,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21198&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020511044457,BIIOC5VX4ZR4D3YSD22ZOIVHRJ5IONIW,BS21155,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21155&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020511061959,SX6R3OQAEL45E2GHHI5S7U6UJXD6DGEE,BS21162,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21162&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020511062402,AUZN4MLSJZB3EETTLR53ZXNALXIWDDAF,BS21162,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21162&cuarto=5&lang=ES&serie=
a2gamestatpbp.asp,20020511062628,F2U4OLHXZX22VC67VIQLYL6J6TWIJJCI,BS21202,4,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21202&cuarto=4&lang=ES&serie=
a2gamestatpbp.asp,20020511062706,GBJJTGT4ERECNZIRZ3M6IEP3MMHST363,BS21202,5,2002,http://www.bsnpr.com:80/a2gamestatpbp.asp?r=BS21202&cuarto=5&lang=ES&serie=
