bsnpr_id,alias,normalized_alias,alias_type,source
59,Alfred Lee Porter,alfred lee porter,given_family_order,derived
59,"Lee Porter, A.","lee porter, a",initial,derived
59,"Lee, A.","lee, a",initial,derived
59,Butch,butch,nickname,bsnpr
59,"Lee, Butch","lee, butch",nickname_surname,derived
59,"lee porter, alfred","lee porter, alfred",normalized,derived
59,"Lee Porter, Alfred","lee porter, alfred",paternal_surname,derived
59,"Lee, Alfred","lee, alfred",paternal_surname,derived
60,"Burgos Benitez, Alfredo","burgos benitez, alfredo",canonical,derived
60,"Burgos Benitez, Alfredo","burgos benitez, alfredo",enciclopedia,bsnpr
60,Alfredo Burgos Benitez,alfredo burgos benitez,given_family_order,derived
60,"Burgos Benitez, A.","burgos benitez, a",initial,derived
60,"Burgos, A.","burgos, a",initial,derived
60,"burgos benitez, alfredo","burgos benitez, alfredo",normalized,derived
60,"Burgos Benitez, Alfredo","burgos benitez, alfredo",paternal_surname,derived
60,"Burgos, Alfredo","burgos, alfredo",paternal_surname,derived
61,"Diaz Fontanez, Alfredo","diaz fontanez, alfredo",canonical,derived
61,"Diaz Fontanez, Alfredo","diaz fontanez, alfredo",enciclopedia,bsnpr
61,Alfredo Diaz Fontanez,alfredo diaz fontanez,given_family_order,derived
61,"Diaz Fontanez, A.","diaz fontanez, a",initial,derived
61,"Diaz, A.","diaz, a",initial,derived
61,"diaz fontanez, alfredo","diaz fontanez, alfredo",normalized,derived
61,"Diaz Fontanez, Alfredo","diaz fontanez, alfredo",paternal_surname,derived
61,"Diaz, Alfredo","diaz, alfredo",paternal_surname,derived
62,"Lamela Cardona, Alfredo","lamela cardona, alfredo",canonical,derived
62,"Lamela Cardona, Alfredo","lamela cardona, alfredo",enciclopedia,bsnpr
62,Alfredo Lamela Cardona,alfredo lamela cardona,given_family_order,derived
62,"Lamela Cardona, A.","lamela cardona, a",initial,derived
62,"Lamela, A.","lamela, a",initial,derived
62,"lamela cardona, alfredo","lamela cardona, alfredo",normalized,derived
62,"Lamela Cardona, Alfredo","lamela cardona, alfredo",paternal_surname,derived
62,"Lamela, Alfredo","lamela, alfredo",paternal_surname,derived
63,"Morales Rivera, Alfredo","morales rivera, alfredo",canonical,derived
63,"Morales Rivera, Alfredo","morales rivera, alfredo",enciclopedia,bsnpr
63,Alfredo Morales Rivera,alfredo morales rivera,given_family_order,derived
63,"Morales Rivera, A.","morales rivera, a",initial,derived
63,"Morales, A.","morales, a",initial,derived
63,"morales rivera, alfredo","morales rivera, alfredo",normalized,derived
63,"Morales Rivera, Alfredo","morales rivera, alfredo",paternal_surname,derived
63,"Morales, Alfredo","morales, alfredo",paternal_surname,derived
64,"Ortiz Ramos, Alfredo","ortiz ramos, alfredo",canonical,derived
64,"Ortiz Ramos, Alfredo","ortiz ramos, alfredo",enciclopedia,bsnpr
64,Alfredo Ortiz Ramos,alfredo ortiz ramos,given_family_order,derived
64,"Ortiz Ramos, A.","ortiz ramos, a",initial,derived
64,"Ortiz, A.","ortiz, a",initial,derived
64,"ortiz ramos, alfredo","ortiz ramos, alfredo",normalized,derived
64,"Ortiz Ramos, Alfredo","ortiz ramos, alfredo",paternal_surname,derived
64,"Ortiz, Alfredo","ortiz, alfredo",paternal_surname,derived
65,"Quintero, Alfredo","quintero, alfredo",canonical,derived
65,"Quintero, Alfredo","quintero, alfredo",enciclopedia,bsnpr
65,Alfredo Quintero,alfredo quintero,given_family_order,derived
65,"Quintero, A.","quintero, a",initial,derived
65,"quintero, alfredo","quintero, alfredo",normalized,derived
65,"Quintero, Alfredo","quintero, alfredo",paternal_surname,derived
66,"Vias, Alfredo","vias, alfredo",canonical,derived
66,"Vias, Alfredo","vias, alfredo",enciclopedia,bsnpr
66,Alfredo Vias,alfredo vias,given_family_order,derived
66,"Vias, A.","vias, a",initial,derived
66,"vias, alfredo","vias, alfredo",normalized,derived
66,"Vias, Alfredo","vias, alfredo",paternal_surname,derived
67,"Arroyo Melendez, Allan","arroyo melendez, allan",canonical,derived
67,"Arroyo Melendez, Allan","arroyo melendez, allan",enciclopedia,bsnpr
67,Allan Arroyo Melendez,allan arroyo melendez,given_family_order,derived
67,"Arroyo Melendez, A.","arroyo melendez, a",initial,derived
67,"Arroyo, A.","arroyo, a",initial,derived
67,"arroyo melendez, allan","arroyo melendez, allan",normalized,derived
67,"Arroyo Melendez, Allan","arroyo melendez, allan",paternal_surname,derived
67,"Arroyo, Allan","arroyo, allan",paternal_surname,derived
68,"Ogg, Allan","ogg, allan",canonical,derived
68,"Ogg, Allan","ogg, allan",enciclopedia,bsnpr
68,Allan Ogg,allan ogg,given_family_order,derived
68,"Ogg, A.","ogg, a",initial,derived
68,"ogg, allan","ogg, allan",normalized,derived
68,"Ogg, Allan","ogg, allan",paternal_surname,derived
69,"Roja, Almaranto","roja, almaranto",canonical,derived
69,"Roja, Almaranto","roja, almaranto",enciclopedia,bsnpr
69,Almaranto Roja,almaranto roja,given_family_order,derived
69,"Roja, A.","roja, a",initial,derived
69,"roja, almaranto","roja, almaranto",normalized,derived
69,"Roja, Almaranto","roja, almaranto",paternal_surname,derived
70,"Goldston, Alonso","goldston, alonso",canonical,derived
70,"Goldston, Alonso","goldston, alonso",enciclopedia,bsnpr
70,Alonso Goldston,alonso goldston,given_family_order,derived
70,"Goldston, A.","goldston, a",initial,derived
70,"goldston, alonso","goldston, alonso",normalized,derived
70,"Goldston, Alonso","goldston, alonso",paternal_surname,derived
71,"Teheran, Alvaro","teheran, alvaro",canonical,derived
71,"Teheran, Alvaro","teheran, alvaro",enciclopedia,bsnpr
71,Alvaro Teheran,alvaro teheran,given_family_order,derived
71,"Teheran, A.","teheran, a",initial,derived
71,"teheran, alvaro","teheran, alvaro",normalized,derived
71,"Teheran, Alvaro","teheran, alvaro",paternal_surname,derived
72,"Boria, Alvin","boria, alvin",canonical,derived
72,"Boria, Alvin","boria, alvin",enciclopedia,bsnpr
72,Alvin Boria,alvin boria,given_family_order,derived
72,"Boria, A.","boria, a",initial,derived
72,"boria, alvin","boria, alvin",normalized,derived
72,"Boria, Alvin","boria, alvin",paternal_surname,derived
73,"Cruz, Alvin","cruz, alvin",canonical,derived
73,"Cruz, Alvin","cruz, alvin",enciclopedia,bsnpr
73,Alvin Cruz,alvin cruz,given_family_order,derived
73,"Cruz, A.","cruz, a",initial,derived
73,"cruz, alvin","cruz, alvin",normalized,derived
73,"Cruz, Alvin","cruz, alvin",paternal_surname,derived
74,"Cruz Torres, Alvin","cruz torres, alvin",canonical,derived
74,"Cruz Torres, Alvin","cruz torres, alvin",enciclopedia,bsnpr
74,Alvin Cruz Torres,alvin cruz torres,given_family_order,derived
74,"Cruz Torres, A.","cruz torres, a",initial,derived
74,"Cruz, A.","cruz, a",initial,derived
74,"cruz torres, alvin","cruz torres, alvin",normalized,derived
74,"Cruz Torres, Alvin","cruz torres, alvin",paternal_surname,derived
74,"Cruz, Alvin","cruz, alvin",paternal_surname,derived
75,"Arias, Amancio","arias, amancio",canonical,derived
75,"Arias, Amancio","arias, amancio",enciclopedia,bsnpr
75,Amancio Arias,amancio arias,given_family_order,derived
75,"Arias, A.","arias, a",initial,derived
75,"arias, amancio","arias, amancio",normalized,derived
75,"Arias, Amancio","arias, amancio",paternal_surname,derived
76,"Abreu, Amaury","abreu, amaury",canonical,derived
76,"Abreu, Amaury","abreu, amaury",enciclopedia,bsnpr
76,Amaury Abreu,amaury abreu,given_family_order,derived
76,"Abreu, A.","abreu, a",initial,derived
76,"abreu, amaury","abreu, amaury",normalized,derived
76,"Abreu, Amaury","abreu, amaury",paternal_surname,derived
77,"Ayala Delgado, Amaury","ayala delgado, amaury",canonical,derived
77,"Ayala Delgado, Amaury","ayala delgado, amaury",enciclopedia,bsnpr
77,Amaury Ayala Delgado,amaury ayala delgado,given_family_order,derived
77,"Ayala Delgado, A.","ayala delgado, a",initial,derived
77,"Ayala, A.","ayala, a",initial,derived
77,"ayala delgado, amaury","ayala delgado, amaury",normalized,derived
77,"Ayala Delgado, Amaury","ayala delgado, amaury",paternal_surname,derived
77,"Ayala, Amaury","ayala, amaury",paternal_surname,derived
78,"Filion Fernandez, Amaury","filion fernandez, amaury",canonical,derived
78,"Filion Fernandez, Amaury","filion fernandez, amaury",enciclopedia,bsnpr
78,Amaury Filion Fernandez,amaury filion fernandez,given_family_order,derived
78,"Filion Fernandez, A.","filion fernandez, a",initial,derived
78,"Filion, A.","filion, a",initial,derived
78,"filion fernandez, amaury","filion fernandez, amaury",normalized,derived
78,"Filion Fernandez, Amaury","filion fernandez, amaury",paternal_surname,derived
78,"Filion, Amaury","filion, amaury",paternal_surname,derived
79,"Aviles Delgado, Amilcar","aviles delgado, amilcar",canonical,derived
79,"Aviles Delgado, Amilcar","aviles delgado, amilcar",enciclopedia,bsnpr
79,Amilcar Aviles Delgado,amilcar aviles delgado,given_family_order,derived
79,"Aviles Delgado, A.","aviles delgado, a",initial,derived
79,"Aviles, A.","aviles, a",initial,derived
79,"aviles delgado, amilcar","aviles delgado, amilcar",normalized,derived
79,"Aviles Delgado, Amilcar","aviles delgado, amilcar",paternal_surname,derived
79,"Aviles, Amilcar","aviles, amilcar",paternal_surname,derived
80,"Herbert, Anderson","herbert, anderson",canonical,derived
80,"Herbert, Anderson","herbert, anderson",enciclopedia,bsnpr
80,Anderson Herbert,anderson herbert,given_family_order,derived
80,"Herbert, A.","herbert, a",initial,derived
80,"herbert, anderson","herbert, anderson",normalized,derived
80,"Herbert, Anderson","herbert, anderson",paternal_surname,derived
81,"Sweet Valencia, Andre","sweet valencia, andre",canonical,derived
81,"Sweet Valencia, Andre","sweet valencia, andre",enciclopedia,bsnpr
81,Andre Sweet Valencia,andre sweet valencia,given_family_order,derived
81,"Sweet Valencia, A.","sweet valencia, a",initial,derived
81,"Sweet, A.","sweet, a",initial,derived
81,"sweet valencia, andre","sweet valencia, andre",normalized,derived
81,"Sweet Valencia, Andre","sweet valencia, andre",paternal_surname,derived
81,"Sweet, Andre","sweet, andre",paternal_surname,derived
82,"Baez, Andres","baez, andres",canonical,derived
82,"Baez, Andres","baez, andres",enciclopedia,bsnpr
82,Andres Baez,andres baez,given_family_order,derived
82,"Baez, A.","baez, a",initial,derived
82,"baez, andres","baez, andres",normalized,derived
82,"Baez, Andres","baez, andres",paternal_surname,derived
83,"Cabrero Chastre, Andres","cabrero chastre, andres",canonical,derived
83,"Cabrero Chastre, Andres","cabrero chastre, andres",enciclopedia,bsnpr
83,Andres Cabrero Chastre,andres cabrero chastre,given_family_order,derived
83,"Cabrero Chastre, A.","cabrero chastre, a",initial,derived
83,"Cabrero, A.","cabrero, a",initial,derived
83,"cabrero chastre, andres","cabrero chastre, andres",normalized,derived
83,"Cabrero Chastre, Andres","cabrero chastre, andres",paternal_surname,derived
83,"Cabrero, Andres","cabrero, andres",paternal_surname,derived
84,"Guibert Sangerton, Andres","guibert sangerton, andres",canonical,derived
84,"Guibert Sangerton, Andres","guibert sangerton, andres",enciclopedia,bsnpr
84,Andres Guibert Sangerton,andres guibert sangerton,given_family_order,derived
84,"Guibert Sangerton, A.","guibert sangerton, a",initial,derived
84,"Guibert, A.","guibert, a",initial,derived
84,"guibert sangerton, andres","guibert sangerton, andres",normalized,derived
84,"Guibert Sangerton, Andres","guibert sangerton, andres",paternal_surname,derived
84,"Guibert, Andres","guibert, andres",paternal_surname,derived
85,"Ortiz Aponte, Andres","ortiz aponte, andres",canonical,derived
85,"Ortiz Aponte, Andres","ortiz aponte, andres",enciclopedia,bsnpr
85,Andres Ortiz Aponte,andres ortiz aponte,given_family_order,derived
85,"Ortiz Aponte, A.","ortiz aponte, a",initial,derived
85,"Ortiz, A.","ortiz, a",initial,derived
85,"ortiz aponte, andres","ortiz aponte, andres",normalized,derived
85,"Ortiz Aponte, Andres","ortiz aponte, andres",paternal_surname,derived
85,"Ortiz, Andres","ortiz, andres",paternal_surname,derived
86,"Ortiz Colon, Andres","ortiz colon, andres",canonical,derived
86,"Ortiz Colon, Andres","ortiz colon, andres",enciclopedia,bsnpr
86,Andres Ortiz Colon,andres ortiz colon,given_family_order,derived
86,"Ortiz Colon, A.","ortiz colon, a",initial,derived
86,"Ortiz, A.","ortiz, a",initial,derived
86,"ortiz colon, andres","ortiz colon, andres",normalized,derived
86,"Ortiz Colon, Andres","ortiz colon, andres",paternal_surname,derived
86,"Ortiz, Andres","ortiz, andres",paternal_surname,derived
87,"Rodriguez Fernandez, Andres","rodriguez fernandez, andres",canonical,derived
87,"Rodriguez Fernandez, Andres","rodriguez fernandez, andres",enciclopedia,bsnpr
87,Andres Rodriguez Fernandez,andres rodriguez fernandez,given_family_order,derived
87,"Rodriguez Fernandez, A.","rodriguez fernandez, a",initial,derived
87,"Rodriguez, A.","rodriguez, a",initial,derived
87,"rodriguez fernandez, andres","rodriguez fernandez, andres",normalized,derived
87,"Rodriguez Fernandez, Andres","rodriguez fernandez, andres",paternal_surname,derived
87,"Rodriguez, Andres","rodriguez, andres",paternal_surname,derived
88,"Sierra, Andres","sierra, andres",canonical,derived
88,"Sierra, Andres","sierra, andres",enciclopedia,bsnpr
88,Andres Sierra,andres sierra,given_family_order,derived
88,"Sierra, A.","sierra, a",initial,derived
88,"sierra, andres","sierra, andres",normalized,derived
88,"Sierra, Andres","sierra, andres",paternal_surname,derived
89,"Cepeda Alers, Andres","cepeda alers, andres",canonical,derived
89,"Cepeda Alers, Andres","cepeda alers, andres",enciclopedia,bsnpr
89,Andres Cepeda Alers,andres cepeda alers,given_family_order,derived
89,"Cepeda Alers, A.","cepeda alers, a",initial,derived
89,"Cepeda, A.","cepeda, a",initial,derived
89,conga,conga,nickname,bsnpr
89,"Cepeda, conga","cepeda, conga",nickname_surname,derived
89,"cepeda alers, andres","cepeda alers, andres",normalized,derived
89,"Cepeda Alers, Andres","cepeda alers, andres",paternal_surname,derived
89,"Cepeda, Andres","cepeda, andres",paternal_surname,derived
90,"Fischer, Andrew","fischer, andrew",canonical,derived
90,"Fischer, Andrew","fischer, andrew",enciclopedia,bsnpr
90,Andrew Fischer,andrew fischer,given_family_order,derived
90,"Fischer, A.","fischer, a",initial,derived
90,"fischer, andrew","fischer, andrew",normalized,derived
90,"Fischer, Andrew","fischer, andrew",paternal_surname,derived
91,"Cheveres Nieves, Andy","cheveres nieves, andy",canonical,derived
91,"Cheveres Nieves, Andy","cheveres nieves, andy",enciclopedia,bsnpr
91,Andy Cheveres Nieves,andy cheveres nieves,given_family_order,derived
91,"Cheveres Nieves, A.","cheveres nieves, a",initial,derived
91,"Cheveres, A.","cheveres, a",initial,derived
91,"cheveres nieves, andy","cheveres nieves, andy",normalized,derived
91,"Cheveres Nieves, Andy","cheveres nieves, andy",paternal_surname,derived
91,"Cheveres, Andy","cheveres, andy",paternal_surname,derived
92,"Martinez Rivera, Andy","martinez rivera, andy",canonical,derived
92,"Martinez Rivera, Andy","martinez rivera, andy",enciclopedia,bsnpr
92,Andy Martinez Rivera,andy martinez rivera,given_family_order,derived
92,"Martinez Rivera, A.","martinez rivera, a",initial,derived
92,"Martinez, A.","martinez, a",initial,derived
92,"martinez rivera, andy","martinez rivera, andy",normalized,derived
92,"Martinez Rivera, Andy","martinez rivera, andy",paternal_surname,derived
92,"Martinez, Andy","martinez, andy",paternal_surname,derived
93,"Liriano Lugo, Aneuris","liriano lugo, aneuris",canonical,derived
93,"Liriano Lugo, Aneuris","liriano lugo, aneuris",enciclopedia,bsnpr
93,Aneuris Liriano Lugo,aneuris liriano lugo,given_family_order,derived
93,"Liriano Lugo, A.","liriano lugo, a",initial,derived
93,"Liriano, A.","liriano, a",initial,derived
93,"liriano lugo, aneuris","liriano lugo, aneuris",normalized,derived
93,"Liriano Lugo, Aneuris","liriano lugo, aneuris",paternal_surname,derived
93,"Liriano, Aneuris","liriano, aneuris",paternal_surname,derived
94,"Alicea Rivera, Angel","alicea rivera, angel",canonical,derived
94,"Alicea Rivera, Angel","alicea rivera, angel",enciclopedia,bsnpr
94,Angel Alicea Rivera,angel alicea rivera,given_family_order,derived
94,"Alicea Rivera, A.","alicea rivera, a",initial,derived
94,"Alicea, A.","alicea, a",initial,derived
94,"alicea rivera, angel","alicea rivera, angel",normalized,derived
94,"Alicea Rivera, Angel","alicea rivera, angel",paternal_surname,derived
94,"Alicea, Angel","alicea, angel",paternal_surname,derived
95,"Allende Diaz, Angel","allende diaz, angel",canonical,derived
95,"Allende Diaz, Angel","allende diaz, angel",enciclopedia,bsnpr
95,Angel Allende Diaz,angel allende diaz,given_family_order,derived
95,"Allende Diaz, A.","allende diaz, a",initial,derived
