bsnpr_id,season,team_raw,games,points,source_id,source_url,retrieved_at
1,1957,"Capitanes, Arecibo",4,6,wayback_bsnpr_players,https://web.archive.org/web/20070828231743id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1&e=,2026-09-08T14:26:01Z
2,1957,"Cardenales, Rio Piedras",6,10,wayback_bsnpr_players,https://web.archive.org/web/20070828224344id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=2&e=,2026-09-08T14:26:03Z
3,1992,"Santeros, Aguada",3,31,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
3,1994,"Vaqueros, Bayamon",8,149,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
3,1996,"Santeros, Aguada",12,181,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
3,1997,"Leones, Ponce",19,250,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
3,2001,"Maratonistas, Coamo",6,112,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
3,2002,"Maratonistas, Coamo",2,6,wayback_bsnpr_players,https://web.archive.org/web/20160128141919id_/http://www.bsnpr.com/jugadores/jugador.asp?id=3,2026-09-08T14:26:05Z
4,1999,COAMO,8,6,wayback_bsnpr_jug05,https://web.archive.org/web/20060917070037id_/http://www.bsnpr.com:80/jug05.asp?r2=NFGFOVGUNE&r3=3532+&r=00034&e=ARECIBO,2026-09-10T02:06:28Z
4,2000,COAMO,2,7,wayback_bsnpr_jug05,https://web.archive.org/web/20060917070037id_/http://www.bsnpr.com:80/jug05.asp?r2=NFGFOVGUNE&r3=3532+&r=00034&e=ARECIBO,2026-09-10T02:06:28Z
4,2002,COAMO,16,39,wayback_bsnpr_jug05,https://web.archive.org/web/20060917070037id_/http://www.bsnpr.com:80/jug05.asp?r2=NFGFOVGUNE&r3=3532+&r=00034&e=ARECIBO,2026-09-10T02:06:28Z
4,2004,COAMO,15,10,wayback_bsnpr_jug05,https://web.archive.org/web/20060917070037id_/http://www.bsnpr.com:80/jug05.asp?r2=NFGFOVGUNE&r3=3532+&r=00034&e=ARECIBO,2026-09-10T02:06:28Z
4,2005,BAYAMON,24,211,wayback_bsnpr_jug05,https://web.archive.org/web/20060917070037id_/http://www.bsnpr.com:80/jug05.asp?r2=NFGFOVGUNE&r3=3532+&r=00034&e=ARECIBO,2026-09-10T02:06:28Z
11,1974,"Cariduros, Fajardo",31,128,wayback_bsnpr_players,https://web.archive.org/web/20070829042648id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=11&e=,2026-09-08T14:26:07Z
11,1975,"Cariduros, Fajardo",28,108,wayback_bsnpr_players,https://web.archive.org/web/20070829042648id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=11&e=,2026-09-08T14:26:07Z
11,1976,"Cariduros, Fajardo",29,90,wayback_bsnpr_players,https://web.archive.org/web/20070829042648id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=11&e=,2026-09-08T14:26:07Z
23,1992,"Cariduros, Fajardo",17,45,wayback_bsnpr_players,https://web.archive.org/web/20070828230237id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=23&e=,2026-09-08T14:26:09Z
23,1995,"Capitanes, Arecibo",3,5,wayback_bsnpr_players,https://web.archive.org/web/20070828230237id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=23&e=,2026-09-08T14:26:09Z
31,1970,"Capitanes, Arecibo",8,37,wayback_bsnpr_players,https://web.archive.org/web/20070828230619id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=31&e=,2026-09-08T14:26:12Z
31,1971,"Capitanes, Arecibo",16,27,wayback_bsnpr_players,https://web.archive.org/web/20070828230619id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=31&e=,2026-09-08T14:26:12Z
31,1972,"Capitanes, Arecibo",13,22,wayback_bsnpr_players,https://web.archive.org/web/20070828230619id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=31&e=,2026-09-08T14:26:12Z
32,2003,"Criollos, Caguas",8,6,wayback_bsnpr_players,https://web.archive.org/web/20070828231618id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=32&e=,2026-09-08T14:26:14Z
33,1961,"Vaqueros, Bayamon",15,107,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1962,"Vaqueros, Bayamon",11,96,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1963,"Vaqueros, Bayamon",21,336,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1964,"Vaqueros, Bayamon",21,279,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1965,"Vaqueros, Bayamon",13,150,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1966,"Vaqueros, Bayamon",21,232,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1967,"Vaqueros, Bayamon",20,321,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1968,"Vaqueros, Bayamon",21,286,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1969,"Vaqueros, Bayamon",27,362,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1970,"Vaqueros, Bayamon",27,314,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1971,"Vaqueros, Bayamon",20,165,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1972,"Vaqueros, Bayamon",27,231,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1973,"Vaqueros, Bayamon",29,270,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
33,1974,"Vaqueros, Bayamon",28,218,wayback_bsnpr_players,https://web.archive.org/web/20070828224018id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=33&e=,2026-09-08T14:26:16Z
35,1996,"Cariduros, Fajardo",12,20,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,1996,FAJARDO,12,20,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,1997,"Cariduros, Fajardo",8,33,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,1997,FAJARDO,8,33,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,1998,"Cangrejeros, Santurce",10,17,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,1998,SANTURCE,10,17,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,1999,"Cangrejeros, Santurce",14,34,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,1999,SANTURCE,14,34,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2000,"Cangrejeros, Santurce",10,5,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2000,SANTURCE,10,5,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2001,"Cangrejeros, Santurce",12,14,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2001,SANTURCE,12,26,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2002,"Cangrejeros, Santurce",11,20,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2002,SANTURCE,11,20,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2003,"Cangrejeros, Santurce",17,38,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2003,SANTURCE,17,38,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2004,"Cangrejeros, Santurce",10,18,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2004,SANTURCE,10,18,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2005,"Cangrejeros, Santurce",6,11,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2005,GUAYNABO,20,21,wayback_bsnpr_jug05,https://web.archive.org/web/20061208064347id_/http://www.bsnpr.com:80/jug05.asp?r3=00112&r2=462786RX3B&r=00102&e=,2026-09-10T01:53:41Z
35,2006,"Conquistadores, Guaynabo",20,21,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2007,"Cariduros, Fajardo",16,14,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
35,2008,"Cariduros, Fajardo",12,5,wayback_bsnpr_players,https://web.archive.org/web/20080803163146id_/http://bsnpr.com:80/jugadores/jugador.asp?id=35&e=,2026-09-08T14:26:19Z
36,2005,"Gallitos, Isabela",19,42,wayback_bsnpr_players,https://web.archive.org/web/20070828224647id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=36&e=,2026-09-08T14:26:21Z
37,2001,"Indios, Mayaguez",5,16,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2001,MAYAGUEZ,4,16,wayback_bsnpr_jug05,https://web.archive.org/web/20061212190415id_/http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,2026-09-10T01:56:41Z
37,2002,"Indios, Mayaguez",13,217,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2002,MAYAGUEZ,13,217,wayback_bsnpr_jug05,https://web.archive.org/web/20061212190415id_/http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,2026-09-10T01:56:41Z
37,2003,"Indios, Mayaguez",30,482,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2003,MAYAGUEZ,30,482,wayback_bsnpr_jug05,https://web.archive.org/web/20061212190415id_/http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,2026-09-10T01:56:41Z
37,2004,"Indios, Mayaguez",22,398,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2004,MAYAGUEZ,22,398,wayback_bsnpr_jug05,https://web.archive.org/web/20061212190415id_/http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,2026-09-10T01:56:41Z
37,2005,BAYAMON,13,253,wayback_bsnpr_jug05,https://web.archive.org/web/20061212190415id_/http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,2026-09-10T01:56:41Z
37,2005,"Vaqueros, Bayamon",28,408,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2006,"Vaqueros, Bayamon",13,253,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2007,"Vaqueros, Bayamon",29,573,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2008,"Gigantes, Carolina",32,651,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2009,"Gigantes, Carolina",30,646,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2010,"Indios, Mayaguez",22,444,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2011,"Indios, Mayaguez",23,382,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2013,"Caciques, Humacao",29,567,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2014,"Brujos, Guayama",36,642,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2015,"Brujos, Guayama",32,490,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2016,"Atenienses, Manati",11,139,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2016,"Brujos, Guayama",26,378,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
37,2017,"Piratas, Quebradillas",35,460,wayback_bsnpr_players,https://web.archive.org/web/20170715120606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=37&e=,2026-09-08T14:26:23Z
40,1996,"Avancinos, Villalba",12,21,wayback_bsnpr_players,https://web.archive.org/web/20070828225124id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=40&e=,2026-09-08T14:26:25Z
42,2002,"Indios, Mayaguez",2,2,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2009,"Indios, Mayaguez",30,256,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2010,"Indios, Mayaguez",11,210,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2011,"Gallitos, Isabela",10,185,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2012,"Brujos, Guayama",26,394,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2013,"Cangrejeros, Santurce",34,552,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2014,"Cangrejeros, Santurce",33,382,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2015,"Cangrejeros, Santurce",11,115,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2015,"Indios, Mayaguez",24,270,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2016,"Indios, Mayaguez",33,582,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2017,"Caciques-Gallitos, Humacao-Isabela",20,284,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2017,"Vaqueros, Bayamon",13,147,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2018,"Vaqueros, Bayamon",33,275,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
42,2019,"Atleticos, San German",17,74,wayback_bsnpr_players,https://web.archive.org/web/20200414030750id_/https://bsnpr.com/jugadores/jugador.asp?id=42&amp;e=1,2026-09-08T14:26:27Z
45,1975,"Piratas, Quebradillas",17,46,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1976,"Indios, Mayaguez",28,501,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1977,"Indios, Mayaguez",30,704,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1978,"Indios, Mayaguez",28,759,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1979,"Indios, Mayaguez",23,646,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1980,"Indios, Mayaguez",29,723,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1981,"Indios, Mayaguez",31,496,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1982,"Indios, Mayaguez",30,592,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1983,"Gallitos, Isabela",33,558,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1984,"Gallitos, Isabela",30,441,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1985,"Gallitos, Isabela",32,574,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1986,"Vaqueros, Bayamon",24,287,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
45,1990,"Indios, Canovanas",22,68,wayback_bsnpr_players,https://web.archive.org/web/20070829042606id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=45&e=,2026-09-08T14:26:29Z
49,1999,CAGUAS,8,11,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,1999,"Criollos, Caguas",8,11,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2001,CAGUAS,7,19,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2001,COAMO,11,18,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2001,"Criollos, Caguas",6,19,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2001,PONCE,3,0,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2002,CAGUAS,22,38,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2002,"Criollos, Caguas",22,38,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2003,CAGUAS,22,77,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2003,"Criollos, Caguas",22,77,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2003,MOROVIS,26,79,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2004,CAGUAS,23,24,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2004,"Criollos, Caguas",23,24,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2005,CAGUAS,7,6,wayback_bsnpr_jug05,https://web.archive.org/web/20061119230859id_/http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,2026-09-10T01:57:29Z
49,2006,"Criollos, Caguas",7,6,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2007,"Criollos, Caguas",8,5,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
49,2008,"Criollos, Caguas",6,0,wayback_bsnpr_players,https://web.archive.org/web/20080501072254id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=49&e=11,2026-09-08T14:26:31Z
50,1992,"Leones, Ponce",14,13,wayback_bsnpr_players,https://web.archive.org/web/20130428000600id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=50&e=,2026-09-08T14:26:33Z
50,1992,PONCE,14,13,wayback_bsnpr_jug05,https://web.archive.org/web/20060224014959id_/http://www.bsnpr.com:80/jug05.asp?r2=462796RX3F&r3=00254&r=00105&e=SANTURCE,2026-09-10T01:55:01Z
50,1993,AGUADILLA,33,248,wayback_bsnpr_jug05,https://web.archive.org/web/20060224014959id_/http://www.bsnpr.com:80/jug05.asp?r2=462796RX3F&r3=00254&r=00105&e=SANTURCE,2026-09-10T01:55:01Z
50,1993,"Tiburones, Aguadilla",33,248,wayback_bsnpr_players,https://web.archive.org/web/20130428000600id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=50&e=,2026-09-08T14:26:33Z
50,1994,AGUADILLA,25,121,wayback_bsnpr_jug05,https://web.archive.org/web/20060224014959id_/http://www.bsnpr.com:80/jug05.asp?r2=462796RX3F&r3=00254&r=00105&e=SANTURCE,2026-09-10T01:55:01Z
50,1994,"Tiburones, Aguadilla",25,121,wayback_bsnpr_players,https://web.archive.org/web/20130428000600id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=50&e=,2026-09-08T14:26:33Z
50,1995,AGUADILLA,32,294,wayback_bsnpr_jug05,https://web.archive.org/web/20060224014959id_/http://www.bsnpr.com:80/jug05.asp?r2=462796RX3F&r3=00254&r=00105&e=SANTURCE,2026-09-10T01:55:01Z
50,1995,"Tiburones, Aguadilla",32,294,wayback_bsnpr_players,https://web.archive.org/web/20130428000600id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=50&e=,2026-09-08T14:26:33Z
