season,team_raw,serie,jersey,player_raw,games,minutes,fgm,fga,tpm,tpa,ftm,fta,dreb,treb,ast,stl,blk,tov,pts,ppg,fg_pct,confidence,source_id,source_url,retrieved_at,capture_date
2001,Gallitos de Isabela,Serie Regular,34,"Acevedo, J.",6,71,9,35,3,10,3,4,8,9,12,7,0,10,24,4.0,0.257,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,42,"Figueroa, A.",14,115,8,21,1,3,0,2,11,17,17,7,2,15,17,1.21,0.381,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,45,"Leeks, K.",26,950,211,401,4,15,136,187,147,260,25,15,35,85,562,21.62,0.526,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2001,Gallitos de Isabela,Serie Regular,48,"Machado, A.",26,658,72,195,42,147,9,19,123,147,32,20,21,43,195,7.5,0.369,single-source,wayback_bsnpr_root,https://web.archive.org/web/20011226010549id_/http://www.bsnpr.com:80/equiposstat.asp?t=IS,2026-09-08T13:57:44Z,2001-12-26
2002,Indios de Mayaguez,Serie Regular,1,"Morales, F.",1,34,8,13,1,2,8,11,2,6,4,2,0,4,25,25.0,0.615,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,4,"Ortiz, V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,6,"Garcia, E.",1,8,2,3,1,2,0,0,1,1,0,0,0,1,5,5.0,0.667,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,8,"Melendez Jr., F.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,9,"Caro, I.",1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,11,"Ortiz, F.",1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,12,"Carmona, A.",1,33,7,10,0,1,4,6,4,6,0,3,0,2,18,18.0,0.7,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,13,"Brown, T.",1,37,9,12,2,3,5,8,2,2,2,0,0,4,25,25.0,0.75,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,14,"Collado, R.",1,12,0,0,0,0,0,2,2,2,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,16,"Ramirez, S.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,18,"Lazor, R.",1,33,6,15,1,4,1,1,7,12,3,1,0,3,14,14.0,0.4,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,21,"Galindo, A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Indios de Mayaguez,Serie Regular,25,"Davila, M.",1,36,5,15,0,2,4,5,3,5,3,2,0,5,14,14.0,0.333,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020503202207id_/http://www.bsnpr.com:80/equiposstat.asp?t=MA,2026-09-08T13:58:02Z,2002-05-03
2002,Gigantes de Carolina,Serie Regular,4,"Figueroa, A.",2,24,0,3,0,2,0,0,1,2,2,0,1,3,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,4,"Jackson, G.",2,53,3,19,1,9,4,4,2,2,8,1,0,3,11,5.5,0.158,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,5,"Colon, G.",4,31,1,10,0,6,2,2,2,3,0,0,0,5,4,1.0,0.1,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,6,"Aviles, L.",2,17,5,9,0,0,3,3,1,2,1,1,0,1,13,6.5,0.556,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,7,"Rodriguez, J.",4,73,10,35,7,21,2,4,3,4,5,4,0,10,29,7.25,0.286,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,8,"Rodriguez, A.",4,27,1,4,1,3,0,0,5,5,1,1,0,3,3,0.75,0.25,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,9,"Garcia, I.",1,25,3,10,0,2,2,4,1,1,1,2,1,2,8,8.0,0.3,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,9,"Garcia, Y.",2,50,4,18,1,7,3,5,1,2,0,1,0,3,12,6.0,0.222,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,10,"Bonilla, K.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,10,"Borgos, R.",2,16,1,3,0,0,3,4,2,4,1,2,0,0,5,2.5,0.333,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,11,"Aska, J.",4,84,24,51,0,1,7,9,9,23,5,7,0,14,55,13.75,0.471,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,12,"Quijano, F.",4,25,6,10,2,3,1,3,2,2,2,2,0,0,15,3.75,0.6,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,13,"Fernandez, E.",4,72,8,16,6,10,4,5,2,2,3,1,0,7,26,6.5,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,14,"Soto, R.",3,58,1,10,0,0,0,0,7,10,2,1,1,5,2,0.67,0.1,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,15,"Strickland, M.",4,135,29,65,0,1,12,15,21,42,6,6,7,7,70,17.5,0.446,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,16,"Bonilla, K.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,16,"Figueroa, A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,17,"White, J.",4,90,14,26,0,0,8,12,27,37,1,2,5,7,36,9.0,0.538,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Gigantes de Carolina,Serie Regular,18,"Voce, G.",2,20,1,8,0,3,0,2,4,7,1,0,0,2,2,1.0,0.125,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185049id_/http://www.bsnpr.com:80/equiposstat.asp?t=CN&serie=1,2026-09-08T13:58:04Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,4,"Colon, A.",4,82,12,22,3,6,2,4,5,8,7,4,0,9,29,7.25,0.545,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,7,"Rodriguez, A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,9,"Carter, J.",4,133,19,38,1,10,25,29,9,9,20,1,0,5,64,16.0,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,10,"Rivera, A.",4,26,3,6,0,1,3,7,6,7,1,0,0,4,9,2.25,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,11,"Nieves, J.",4,88,17,35,8,18,9,10,5,8,11,3,0,15,51,12.75,0.486,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,14,"Allende, L.",4,132,24,46,7,19,12,14,12,16,6,2,1,5,67,16.75,0.522,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,15,"Rivas, L.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,21,"Rodriguez, A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,22,"Melendez, R.",4,40,5,13,2,6,3,6,2,2,5,3,0,7,15,3.75,0.385,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,23,"Simpkins, D.",4,139,36,59,1,3,19,23,34,47,6,3,4,20,92,23.0,0.61,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,25,"Carrasquillo, A.",3,74,5,10,2,5,4,5,20,21,5,3,6,6,16,5.33,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,25,"Carrasquillo, T.",1,30,1,3,0,2,1,3,12,12,3,1,2,3,3,3.0,0.333,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,30,"Gates, P.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,32,"Sanchez, R.",2,9,1,1,1,1,0,0,0,0,1,1,0,2,3,1.5,1.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,33,"Huertas, D.",2,6,2,5,1,2,0,0,1,2,1,0,0,1,5,2.5,0.4,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,34,"Berges, P.",1,4,1,1,0,0,0,0,1,1,0,0,0,0,2,2.0,1.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Criollos de Caguas,Serie Regular,36,"Ramos, P.",4,37,6,14,0,0,3,5,7,7,2,0,2,6,15,3.75,0.429,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185120id_/http://www.bsnpr.com:80/equiposstat.asp?t=CA&serie=1,2026-09-08T13:58:05Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,3,"Alvarado, O.",2,6,1,5,1,3,0,0,0,2,0,1,0,1,3,1.5,0.2,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,4,"Lopez, M.",4,135,20,51,1,6,12,21,9,14,24,6,1,13,53,13.25,0.392,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,5,"Rosario, L.",1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,6,"Burgos, G.",2,37,3,7,1,4,0,0,2,2,1,2,0,4,7,3.5,0.429,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,7,"Carrawell, C.",4,160,36,74,4,19,16,23,15,22,9,5,8,22,92,23.0,0.486,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,8,"Hiraldo, C.",4,129,21,44,7,22,18,20,8,11,5,8,1,11,67,16.75,0.477,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,9,"Alomar, H.",2,5,0,2,0,0,2,2,1,2,1,0,0,0,2,1.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,10,"Melendez, O.",2,33,5,10,0,0,1,2,6,7,2,2,0,1,11,5.5,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,11,"Venzen, G.",4,100,14,23,2,5,7,8,14,18,1,3,0,11,37,9.25,0.609,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,12,"Ocasio, H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,13,"Ocasio, H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,14,"Cotte, J.",3,54,13,26,9,16,2,3,5,8,1,2,0,4,37,12.33,0.5,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,15,"Lozano, Z.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,16,"Murray, J.",4,137,11,31,2,4,5,9,22,29,4,7,3,14,29,7.25,0.355,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,17,"Rivera, A.",4,27,1,4,0,0,0,0,3,6,0,0,0,2,2,0.5,0.25,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Toritos de Cayey,Serie Regular,21,"Bocachica, C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508185401id_/http://www.bsnpr.com:80/equiposstat.asp?t=CY&serie=1,2026-09-08T13:58:07Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,1,"Rivera, C.",4,52,1,13,0,9,0,0,1,1,4,1,0,5,2,0.5,0.077,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,4,"De Jesus, A.",4,123,15,38,6,19,16,25,4,6,8,8,0,17,52,13.0,0.395,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,5,"Santiago, J.",1,12,2,5,1,4,0,0,0,1,0,1,0,0,5,5.0,0.4,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,5,"Santiago, M.",3,35,7,15,4,8,6,6,0,4,1,3,0,2,24,8.0,0.467,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,6,"Vizcarrondo, C.",4,33,7,12,0,0,0,0,1,6,1,0,1,4,14,3.5,0.583,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,7,"Reyes, A.",2,31,7,11,0,0,0,2,8,12,0,1,0,4,14,9.0,0.667,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,8,"Marrero, R.",4,25,0,4,0,1,0,4,0,3,1,0,1,2,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,10,"Pagan, W.",4,143,32,56,11,20,21,23,11,13,19,4,1,16,96,24.0,0.571,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,15,"Butler, M.",4,68,8,11,0,0,3,7,14,19,2,2,0,11,19,4.75,0.727,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,16,"Martinez, R.",3,18,2,8,0,4,1,2,1,3,0,0,0,1,5,1.67,0.25,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,20,"Nieves, R.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,21,"Santos, J.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,25,"Matias, A.",1,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,30,"Reyes, A.",1,23,4,6,0,0,1,1,1,6,1,1,1,0,9,9.0,0.667,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,32,"Soto, E.",2,7,0,2,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,33,"Medrano, G.",2,30,2,10,0,2,2,4,2,3,0,2,0,4,6,3.0,0.2,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,33,"Medrano, J.",2,49,7,21,1,6,1,4,4,7,4,0,0,1,16,8.0,0.333,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
2002,Titanes de Morovis,Serie Regular,45,"Davis, N.",4,148,29,60,0,1,20,31,47,67,4,8,8,21,78,19.5,0.483,single-source,wayback_bsnpr_root,https://web.archive.org/web/20020508190144id_/http://www.bsnpr.com:80/equiposstat.asp?t=MO&serie=1,2026-09-08T13:58:09Z,2002-05-08
